ID DEPATAMENTO,DEPARTAMENTO,ID MUNICIPIO,MUNICIPIO,ID LOCALIDAD,LOCALIDAD,AÑO SERVICIO,MES SERVICIO,ENERGÍA ACTIVA,ENERGÍA REACTIVA,POTENCIA MÁXIMA,DÍA DE DEMANDA MÁXIMA,FECHA DE DEMANDA MÁXIMA,PROMEDIO DIARIO EN HORAS
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075001,CUPICA (BAHÍA SOLANO - CHOCÓ),2023,6,"50,990","17,052",127.03,miércoles,06/07/2023 07:30:00 PM,21.38
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075002,EL VALLE (BAHÍA SOLANO - CHOCÓ),2023,6,"172,661","63,485",379.37,domingo,06/11/2023 07:15:00 PM,23.18
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077029,FIRME DE USARGA (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2023,6,777,408,6.89,domingo,06/25/2023 07:00:00 PM,4.93
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077026,GUINEAL (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2023,6,"4,025","1,952",30.58,viernes,06/23/2023 12:30:00 PM,6.28
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077011,PILIZA (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2023,6,"2,946",818,28.8,sábado,06/03/2023 07:30:00 PM,4.4
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077000,PIZARRO (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2023,6,"232,561","100,032",454.61,lunes,06/05/2023 07:15:00 PM,22.88
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077916,TERRON (BAJO BAUDÓ - CHOCÓ),2023,6,"2,437","1,231",25.27,jueves,06/29/2023 12:30:00 PM,4.33
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099000,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCÓ),2023,6,"100,603","32,072",240.87,miércoles,06/07/2023 07:45:00 PM,17.73
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099030,PIEDRA CANDELA (BOJAYÁ - CHOCÓ),2023,6,"7,665","3,468",34.55,miércoles,06/21/2023 05:15:00 PM,9.97
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDÓ (EL LITORAL DEL SAN JUAN - CHOCÓ),2023,6,"98,353","55,000",223.21,sábado,06/24/2023 11:00:00 AM,20.18
27,CHOCÓ,27372,JURADÓ,27372000,JURADÓ (JURAÓ - CHOCÓ),2023,6,"177,241","67,301",334.72,martes,06/20/2023 07:45:00 PM,23.73
27,CHOCÓ,27425,MEDIO ATRATO (BETÉ),27425000,BETÉ (MEDIO ATRATO (BETÉ) - CHOCÓ),2023,6,"15,563","14,736",60,jueves,06/01/2023 12:15:00 PM,11.91
27,CHOCÓ,27495,NUQUÍ,27495912,COMUNIDAD INDÍGENA DE PANGUÍ - EL YUCAL (NUQUÍ - CHOCÓ),2023,6,"5,498","1,650",11.35,jueves,06/15/2023 01:15:00 PM,20.59
27,CHOCÓ,27001,QUIBDÓ,27001029,TAGACHI (QUIBDÓ - CHOCÓ),2023,6,"7,829","2,983",42.72,domingo,06/25/2023 02:00:00 PM,8.02
27,CHOCÓ,27800,UNGUÍA,27800001,BALBOA (UNGUÍA - CHOCÓ),2023,6,"24,801","9,439",85.97,domingo,06/11/2023 08:00:00 PM,12.06
27,CHOCÓ,27800,UNGUÍA,27800005,TITUMATE (UNGUÍA - CHOCÓ),2023,6,"14,213","4,597",91.52,viernes,06/30/2023 08:15:00 PM,7.69
27,CHOCÓ,27800,UNGUÍA,27800000,UNGUÍA (UNGUÍA - CHOCÓ),2023,6,"444,905","148,542",932.45,sábado,06/03/2023 08:30:00 PM,22.27
94,GUAINÍA,94343,BARRANCOMINAS,94343000,BARRANCOMINAS (BARRANCOMINAS - GUAINÍA),2023,6,"63,075","15,679",196.87,miércoles,06/28/2023 06:30:00 PM,16.23
95,GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2023,6,"81,020","28,953",204.16,sábado,06/03/2023 06:45:00 PM,18.25
44,LA GUAJIRA,44847,URIBIA,44847012,NAZARETH (URIBIA - LA GUAJIRA),2023,6,"53,431","10,543",332.3,jueves,06/01/2023 07:45:00 PM,10.18
47,MAGDALENA,47189,CIÉNAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2023,6,"89,264","31,694",173.18,sábado,06/03/2023 07:30:00 PM,22.73
50,META,50325,MAPIRIPÁN,50325000,MAPIRIPÁN (MAPIRIPÁN - META),2023,6,"160,250","59,014",329.12,sábado,06/03/2023 07:15:00 PM,23.96
52,NARIÑO,52250,EL CHARCO,52250023,BAZÁN (EL CHARCO - NARIÑO),2023,6,"23,440","9,203",105.6,lunes,06/05/2023 07:00:00 PM,9.36
52,NARIÑO,52250,EL CHARCO,52250007,SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO),2023,6,"11,088","3,210",88,viernes,06/23/2023 07:30:00 PM,7.22
52,NARIÑO,52520,FRANCISCO PIZARRO,52520013,SAN PEDRO DEL VINO (FRANCISCO PIZARRO - NARIÑO),2023,6,"4,164","2,375",27.97,miércoles,06/21/2023 07:45:00 PM,6.82
52,NARIÑO,52390,LA TOLA,52390013,AMÁRALES (LA TOLA - NARIÑO),2023,6,"5,709","1,967",47.78,miércoles,06/14/2023 07:30:00 PM,5.67
52,NARIÑO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2023,6,"5,230","2,805",37.25,viernes,06/09/2023 06:30:00 PM,7.42
52,NARIÑO,52427,MAGÜÍ,52427901,ALTO ESTERO (MAGÜÍ - NARIÑO),2023,6,534,168,11.04,viernes,06/02/2023 07:15:00 PM,1.95
52,NARIÑO,52427,MAGÜÍ,52427013,LA LOMA (MAGÜÍ - NARIÑO),2023,6,308,218,6.89,martes,06/13/2023 06:15:00 PM,1.77
52,NARIÑO,52490,OLAYA HERRERA,52490913,BOCA DE PRIETA (OLAYA HERRERA - NARIÑO),2023,6,"2,371",656,15.53,jueves,06/22/2023 08:00:00 PM,6.03
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835055,BOCAS DE CURAY (TUMACO - NARIÑO),2023,6,"8,423","3,007",55.2,viernes,06/02/2023 07:00:00 PM,7.1
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696014,LA ENSENADA (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2023,6,"3,330","6,130",21.92,jueves,06/29/2023 07:45:00 PM,6.29
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696022,SECADERO (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2023,6,"3,218","2,215",14.59,lunes,06/05/2023 06:45:00 PM,9.29
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),2023,6,"2,614","1,390",22.4,sábado,06/03/2023 04:45:00 PM,5.56
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573000,PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO),2023,6,"637,269","233,584","1,296.59",martes,06/13/2023 06:45:00 PM,23.23
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109069,PAPAYAL 1 (BUENAVENTURA - VALLE DEL CAUCA),2023,6,"9,619",679,44.12,sábado,06/03/2023 06:30:00 PM,8.76
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2023,6,"99,946","36,020",226.51,miércoles,06/21/2023 07:45:00 PM,21.84
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2023,6,"6,449","2,709",32.16,jueves,06/08/2023 11:45:00 AM,8.3
97,VAUPÉS,97161,CARURÚ,97161000,CARURÚ (CARURÚ - VAUPÉS),2023,6,"23,364","9,927",84.92,viernes,06/09/2023 06:30:00 PM,12.17
97,VAUPÉS,97001,MITÚ,97001000,MITÚ (MITÚ - VAUPÉS),2023,6,"1,325,908","361,584","2,882.4",martes,06/13/2023 12:00:00 PM,24
97,VAUPÉS,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2023,6,"31,932","10,264",132.97,miércoles,06/28/2023 12:30:00 PM,10.86
99,VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2023,6,"308,892","124,088",660,viernes,06/09/2023 02:45:00 PM,24
99,VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2023,6,"2,284,559","758,457","4,871.68",jueves,06/01/2023 02:15:00 PM,23.85
91,AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2023,7,"4,084,365","1,117,121","7,880.98",jueves,07/27/2023 03:00:00 PM,24
91,AMAZONAS,91798,TARAPACA (ANM),91798000,TARAPACA (TARAPACA (ANM) - AMAZONAS),2023,7,"27,746","12,859",112.41,miércoles,07/12/2023 07:00:00 PM,10.34
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873002,VEGAEZ (VIGÍA DEL FUERTE - ANTIOQUIA),2023,7,"4,947",471,32.06,jueves,07/20/2023 07:30:00 PM,6.65
88,ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA,88564,PROVIDENCIA,88564000,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA ),2023,7,"1,324,290","282,664","2,200.52",miércoles,07/12/2023 10:00:00 PM,23.98
88,ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA,88001,SAN ANDRÉS,88001000,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA ),2023,7,"19,025,667","4,942,795","31,728.93",viernes,07/21/2023 03:30:00 PM,24
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001007,ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR),2023,7,"35,668","20,472",237.53,sábado,07/01/2023 08:00:00 PM,7.06
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001037,ISLA MUCURA (CARTAGENA DE INDIAS - BOLÍVAR),2023,7,"7,284","2,921",23.14,miércoles,07/05/2023 10:30:00 PM,13.73
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001017,SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR),2023,7,"5,536","1,715",18.53,martes,07/11/2023 09:15:00 PM,11.65
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,18150001,REMOLINO DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETÁ),2023,7,"19,378","8,830",89.37,sábado,07/29/2023 07:00:00 PM,9.04
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2023,7,"12,425","4,632",33.12,sábado,07/22/2023 07:00:00 PM,18.1
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753009,PUERTO BETANIA (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2023,7,"4,384","1,842",33.6,viernes,07/07/2023 07:30:00 PM,6.01
19,CAUCA,19318,GUAPI,19318008,LIMONES (GUAPI - CAUCA),2023,7,"8,512","4,005",45.89,miércoles,07/05/2023 06:15:00 PM,8.81
19,CAUCA,19418,LÓPEZ DE MICAY,19418012,SAN ANTONIO DE CHUARE (LÓPEZ DE MICAY - CAUCA),2023,7,"5,872","1,823",46.69,sábado,07/01/2023 07:00:00 PM,5.34
19,CAUCA,19809,TIMBIQUÍ,19809014,CHACON (TIMBIQUÍ - CAUCA),2023,7,"3,544","1,015",27.98,domingo,07/30/2023 07:45:00 PM,5.94
19,CAUCA,19809,TIMBIQUÍ,19809003,COTEJE (TIMBIQUÍ - CAUCA),2023,7,"5,691","3,826",30.72,lunes,07/24/2023 07:30:00 PM,7.1
19,CAUCA,19809,TIMBIQUÍ,19809023,PUERTO SAIJA (TIMBIQUÍ - CAUCA),2023,7,"29,833","10,248",182.16,miércoles,07/19/2023 07:30:00 PM,6.55
19,CAUCA,19809,TIMBIQUÍ,19809009,SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA),2023,7,"3,236","1,284",20.11,domingo,07/23/2023 07:30:00 PM,5.97
27,CHOCÓ,27006,ACANDÍ,27006000,ACANDÍ (ACANDÍ - CHOCÓ),2023,7,"675,713","203,724","1,694.88",viernes,07/07/2023 08:45:00 PM,18.02
27,CHOCÓ,27025,ALTO BAUDO,27025000,CIUDAD BAUDO - PIE DE PATO (ALTO BAUDO - CHOCÓ),2023,7,"53,237","17,732",127.07,jueves,07/20/2023 11:45:00 AM,23.74
27,CHOCÓ,27075,BAHÍA SOLANO,27075000,CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ),2023,7,"613,079","235,459","1,290.52",miércoles,07/26/2023 11:45:00 AM,23.85
27,CHOCÓ,27075,BAHÍA SOLANO,27075001,CUPICA (BAHÍA SOLANO - CHOCÓ),2023,7,"55,273","18,455",123.54,miércoles,07/19/2023 08:15:00 PM,23.91
27,CHOCÓ,27075,BAHÍA SOLANO,27075002,EL VALLE (BAHÍA SOLANO - CHOCÓ),2023,7,"192,736","71,761",384.12,viernes,07/21/2023 07:30:00 PM,23.56
27,CHOCÓ,27077,BAJO BAUDÓ,27077029,FIRME DE USARGA (BAJO BAUDÓ - CHOCÓ),2023,7,755,836,7.12,lunes,07/31/2023 07:00:00 PM,4.53
27,CHOCÓ,27077,BAJO BAUDÓ,27077026,GUINEAL (BAJO BAUDÓ - CHOCÓ),2023,7,"5,747","2,493",31.75,martes,07/18/2023 07:00:00 PM,8.43
27,CHOCÓ,27077,BAJO BAUDÓ,27077000,PIZARRO (BAJO BAUDÓ - CHOCÓ),2023,7,"245,300","98,778",606.67,martes,07/18/2023 07:45:00 PM,22.22
27,CHOCÓ,27077,BAJO BAUDÓ,27077916,TERRON (BAJO BAUDÓ - CHOCÓ),2023,7,"4,613","2,208",24.56,miércoles,07/19/2023 12:45:00 PM,8.02
27,CHOCÓ,27099,BOJAYÁ,27099000,BELLAVISTA (BOJAYÁ - CHOCÓ),2023,7,"101,093","31,203",250.33,sábado,07/08/2023 08:15:00 PM,16.76
27,CHOCÓ,27099,BOJAYÁ,27099030,PIEDRA CANDELA (BOJAYÁ - CHOCÓ),2023,7,"7,434","3,293",34.82,sábado,07/29/2023 03:30:00 PM,9.77
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDO (EL LITORAL DEL SAN JUAN - CHOCÓ),2023,7,"103,973","56,702",246.31,jueves,07/20/2023 12:45:00 PM,20.48
27,CHOCÓ,27372,JURADO,27372000,JURADO (JURADO - CHOCÓ),2023,7,"184,813","68,165",362.88,jueves,07/20/2023 07:30:00 PM,23.01
27,CHOCÓ,27425,MEDIO ATRATO,27425000,BETE (MEDIO ATRATO - CHOCÓ),2023,7,"10,645","8,936",56,jueves,07/06/2023 11:30:00 AM,8.39
27,CHOCÓ,27800,UNGUÍA,27800001,BALBOA (UNGUÍA - CHOCÓ),2023,7,"26,211","9,835",95.11,domingo,07/30/2023 08:30:00 PM,11.88
27,CHOCÓ,27800,UNGUÍA,27800005,TITUMATE (UNGUÍA - CHOCÓ),2023,7,"15,421","7,302",88.35,sábado,07/29/2023 07:45:00 PM,7.5
27,CHOCÓ,27800,UNGUÍA,27800000,UNGUÍA (UNGUÍA - CHOCÓ),2023,7,"459,939","155,189",944.06,lunes,07/10/2023 08:00:00 PM,22.13
94,GUAINÍA,94343,BARRANCO MINAS,94343000,BARRANCO MINAS (BARRANCO MINAS - GUAINÍA),2023,7,"60,935","14,074",173.59,miércoles,07/05/2023 06:30:00 PM,15.86
95,GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2023,7,"83,462","27,375",195.8,jueves,07/06/2023 06:45:00 PM,18.27
44,LA GUAJIRA,44847,URIBIA,44847012,NAZARETH (URIBIA - LA GUAJIRA),2023,7,"58,349","11,007",347.33,miércoles,07/12/2023 06:45:00 PM,9.59
47,MAGDALENA,47189,CIÉNAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2023,7,"98,207","35,278",183.3,viernes,07/14/2023 07:00:00 PM,22.85
50,META,50325,MAPIRIPAN,50325000,MAPIRIPAN (MAPIRIPAN - META),2023,7,"166,023","60,755",344.08,miércoles,07/26/2023 06:45:00 PM,23.85
52,NARIÑO,52250,EL CHARCO,52250023,BAZAN (EL CHARCO - NARIÑO),2023,7,"17,741","6,878",110.4,martes,07/18/2023 07:15:00 PM,6.59
52,NARIÑO,52250,EL CHARCO,52250007,SAN JOSE DEL TAPAJE (EL CHARCO - NARIÑO),2023,7,"12,990","3,724",80,sábado,07/01/2023 06:45:00 PM,8.54
52,NARIÑO,52520,FRANCISCO PIZARRO,52520013,SAN PEDRO DEL VINO (FRANCISCO PIZARRO - NARIÑO),2023,7,"4,071","2,175",23.68,martes,07/25/2023 06:30:00 PM,6.77
52,NARIÑO,52390,LA TOLA,52390013,AMARALES (LA TOLA - NARIÑO),2023,7,"7,193","2,262",46.02,martes,07/18/2023 08:00:00 PM,7.3
52,NARIÑO,52427,MAGÜI,52427901,ALTO ESTERO (MAGÜI - NARIÑO),2023,7,421,132,11.32,domingo,07/30/2023 07:15:00 PM,1.46
52,NARIÑO,52427,MAGÜI,52427013,LA LOMA (MAGÜI - NARIÑO),2023,7,339,235,7.45,domingo,07/30/2023 07:30:00 PM,1.87
52,NARIÑO,52490,OLAYA HERRERA,52490913,BOCA DE PRIETA (OLAYA HERRERA - NARIÑO),2023,7,"2,347",657,15.86,miércoles,07/26/2023 08:00:00 PM,5.54
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835055,BOCAS DE CURAY (SAN ANDRÉS DE TUMACO - NARIÑO),2023,7,"8,814","3,287",52.8,domingo,07/23/2023 12:00:00 PM,7.45
52,NARIÑO,52696,SANTA BÁRBARA,52696014,LA ENSENADA (SANTA BÁRBARA - NARIÑO),2023,7,"3,485","6,323",21.86,jueves,07/20/2023 07:30:00 PM,6.19
52,NARIÑO,52696,SANTA BÁRBARA,52696022,SECADERO (SANTA BÁRBARA - NARIÑO),2023,7,"2,602","1,828",13.08,domingo,07/23/2023 07:45:00 PM,7.89
86,PUTUMAYO,86573,PUERTO LEGUIZAMO,86573000,PUERTO LEGUIZAMO (PUERTO LEGUIZAMO - PUTUMAYO),2023,7,"671,713","244,357","1,266.76",miércoles,07/26/2023 07:00:00 PM,23.38
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109069,PAPAYAL 1 (BUENAVENTURA - VALLE DEL CAUCA),2023,7,"8,310",580,41.81,viernes,07/28/2023 06:45:00 PM,7.6
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2023,7,"88,095","32,072",245.52,jueves,07/06/2023 03:30:00 PM,18.95
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2023,7,"6,483","2,842",31.74,sábado,07/01/2023 11:45:00 AM,8.08
97,VAUPÉS,97161,CARURÚ,97161000,CARURÚ (CARURÚ - VAUPÉS),2023,7,"25,299","10,383",86.77,miércoles,07/19/2023 07:00:00 PM,12.29
97,VAUPÉS,97001,MITÚ,97001000,MITÚ (MITÚ - VAUPÉS),2023,7,"1,380,285","373,817","2,898.11",miércoles,07/05/2023 11:45:00 AM,23.98
97,VAUPÉS,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2023,7,"33,997","10,861",131.82,miércoles,07/26/2023 12:30:00 PM,11.24
99,VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2023,7,"317,822","129,634",650.32,jueves,07/13/2023 02:15:00 PM,23.98
99,VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2023,7,"2,331,336","762,278","4,454.56",jueves,07/06/2023 02:15:00 PM,23.98
52,NARIÑO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2023,7,"5,866",189,33.92,viernes,07/14/2023 08:30:00 PM,8.15
91,AMAZONAS,91798,TARAPACÁ (ANM),91798000,TARAPACÁ (TARAPACÁ (ANM) - AMAZONAS),2023,8,"30,314","13,613",120.39,sábado,08/26/2023 02:15:00 PM,10.26
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873002,VEGÁEZ (VIGÍA DEL FUERTE - ANTIOQUIA),2023,8,"5,313",735,54.62,sábado,08/12/2023 07:00:00 PM,5.99
91,AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2023,8,"4,231,573","1,147,306","8,340.9",martes,08/22/2023 02:45:00 PM,24
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88564,PROVIDENCIA,88564000,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2023,8,"1,271,284","269,878","2,225.12",jueves,08/31/2023 02:30:00 PM,24
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88001,SAN ANDRÉS,88001000,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2023,8,"19,172,253","5,028,536","33,162.97",miércoles,08/30/2023 03:30:00 PM,24
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001007,ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR),2023,8,"59,332","34,624",239.69,sábado,08/05/2023 10:15:00 PM,12.02
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001037,ISLA MÚCURA (CARTAGENA DE INDIAS - BOLÍVAR),2023,8,"7,212","2,912",23.84,sábado,08/19/2023 11:30:00 PM,13.79
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001017,SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR),2023,8,"5,284","1,708",18.43,jueves,08/10/2023 08:30:00 PM,11.6
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,18150001,REMOLINO DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ),2023,8,"19,409","8,630",103.84,sábado,08/26/2023 07:00:00 PM,8.43
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2023,8,"13,259","5,056",36.82,miércoles,08/09/2023 07:15:00 PM,17.15
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753009,PUERTO BETANIA (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2023,8,"4,927","2,037",37.4,miércoles,08/16/2023 08:15:00 PM,6.17
19,CAUCA,19318,GUAPI,19318008,LIMONES (GUAPI - CAUCA),2023,8,"8,101","3,921",50.33,domingo,08/20/2023 07:00:00 PM,8.4
19,CAUCA,19318,GUAPI,19318013,SAN ANTONIO DE GUAJUÍ (GUAPI - CAUCA),2023,8,"11,007","6,047",57.81,miércoles,08/02/2023 07:30:00 PM,8.1
19,CAUCA,19418,LÓPEZ DE MICAY,19418033,BOCA GRANDE (LÓPEZ (MICAY) - CAUCA),2023,8,"4,015",732,34.8,martes,08/15/2023 07:00:00 PM,5.02
19,CAUCA,19418,LÓPEZ DE MICAY,19418038,ISLA DE GALLO (LÓPEZ DE MICAY - CAUCA),2023,8,"4,899","2,448",28.29,sábado,08/05/2023 08:15:00 PM,7.4
19,CAUCA,19418,LÓPEZ DE MICAY,19418009,NOANAMITO (LÓPEZ DE MICAY - CAUCA),2023,8,"7,844","2,996",36,domingo,08/06/2023 07:30:00 PM,9.95
19,CAUCA,19418,LÓPEZ DE MICAY,19418011,DOS QUEBRADAS RÍO NAYA (LÓPEZ DE MICAY - CAUCA),2023,8,"2,404",986,27.46,miércoles,08/30/2023 07:30:00 PM,3.62
19,CAUCA,19418,LÓPEZ DE MICAY,19418012,SAN ANTONIO DE CHUARÉ (LÓPEZ DE MICAY - CAUCA),2023,8,"4,772","1,371",47.46,sábado,08/05/2023 07:15:00 PM,4.02
19,CAUCA,19418,LÓPEZ DE MICAY,19418015,SAN ISIDRO (LÓPEZ DE MICAY - CAUCA),2023,8,"1,063",581,7.42,domingo,08/06/2023 07:45:00 PM,5.97
19,CAUCA,19809,TIMBIQUÍ,19809014,CHACÓN (TIMBIQUÍ - CAUCA),2023,8,"3,707","1,081",24.48,miércoles,08/09/2023 07:00:00 PM,6.31
19,CAUCA,19809,TIMBIQUÍ,19809003,COTEJE (TIMBIQUÍ - CAUCA),2023,8,"6,201","4,364",29.92,jueves,08/10/2023 07:15:00 PM,7.94
19,CAUCA,19809,TIMBIQUÍ,19809023,PUERTO SAIJA (TIMBIQUÍ - CAUCA),2023,8,"38,598","13,508",176.7,miércoles,08/30/2023 07:45:00 PM,8.92
19,CAUCA,19809,TIMBIQUÍ,19809009,SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA),2023,8,"3,266","1,302",20.06,lunes,08/28/2023 07:30:00 PM,6.16
27,CHOCÓ,27006,ACANDÍ,27006000,ACANDÍ (ACANDÍ - CHOCÓ),2023,8,"624,583","193,963","1,486.32",viernes,08/04/2023 10:00:00 PM,20.15
27,CHOCÓ,27025,ALTO BAUDÓ (PIE DE PATO),27025000,CIUDAD BAUDÓ - PIE DE PATO (ALTO BAUDÓ - CHOCÓ),2023,8,"53,179","17,886",122.94,miércoles,08/30/2023 11:45:00 AM,23.9
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075000,CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ),2023,8,"122,195","50,665","1,295.8",miércoles,08/02/2023 12:15:00 PM,4.03
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075001,CUPICA (BAHÍA SOLANO - CHOCÓ),2023,8,"56,339","17,183",124.87,lunes,08/14/2023 08:00:00 PM,23.99
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075002,EL VALLE (BAHÍA SOLANO - CHOCÓ),2023,8,"190,369","70,576",382.54,miércoles,08/30/2023 07:15:00 PM,23.24
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077029,FIRME DE USARGA (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2023,8,378,246,6.3,domingo,08/06/2023 07:30:00 PM,2.52
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077026,GUINEAL (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2023,8,"5,965","5,912",33.24,domingo,08/13/2023 11:45:00 AM,8.15
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077000,PIZARRO (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2023,8,"251,425","97,889",471.5,miércoles,08/02/2023 07:30:00 PM,23.18
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077916,TERRON (BAJO BAUDÓ - CHOCÓ),2023,8,"5,211","2,581",26.07,miércoles,08/02/2023 12:45:00 PM,9.07
